time,RegionID,Zipcode,City,State,Metro,CountyName,SizeRank,AveragePrice,ROI,value
2013-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,730500.0
2013-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,744700.0
2013-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,863400.0
2013-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1297000.0
2013-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,422100.0
2013-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,396700.0
2013-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,575400.0
2013-10-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1255600.0
2013-10-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,950900.0
2013-10-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,736500.0
2013-10-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,752500.0
2013-10-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,866600.0
2013-10-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1299400.0
2013-10-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,420100.0
2013-10-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,401800.0
2013-10-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,579700.0
2013-11-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1257100.0
2013-11-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,952200.0
2013-11-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,738200.0
2013-11-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,757800.0
2013-11-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,870800.0
2013-11-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1299800.0
2013-11-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,416900.0
2013-11-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,409200.0
2013-11-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,586100.0
2013-12-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1253500.0
2013-12-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,947100.0
2013-12-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,739900.0
2013-12-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,766200.0
2013-12-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,888300.0
2013-12-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1299400.0
2013-12-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,417200.0
2013-12-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,418900.0
2013-12-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,590100.0
2014-01-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1258800.0
2014-01-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,958000.0
2014-01-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,747500.0
2014-01-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,777900.0
2014-01-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,924400.0
2014-01-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1302800.0
2014-01-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,418900.0
2014-01-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,427200.0
2014-01-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,590500.0
2014-02-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1277000.0
2014-02-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,981200.0
2014-02-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,761300.0
2014-02-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,792400.0
2014-02-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,954100.0
2014-02-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1304600.0
2014-02-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,416000.0
2014-02-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,429700.0
2014-02-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,593400.0
2014-03-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1295100.0
2014-03-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,994000.0
2014-03-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,774100.0
2014-03-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,810600.0
2014-03-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,959900.0
2014-03-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1305500.0
2014-03-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,410900.0
2014-03-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,429800.0
2014-03-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,602000.0
2014-04-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1304900.0
2014-04-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,993000.0
2014-04-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,778700.0
2014-04-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,829200.0
2014-04-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,953400.0
2014-04-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1309800.0
2014-04-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,409600.0
2014-04-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,433100.0
2014-04-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,604600.0
2014-05-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1304200.0
2014-05-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,991000.0
2014-05-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,771300.0
2014-05-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,852900.0
2014-05-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,953400.0
2014-05-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1317700.0
2014-05-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,412100.0
2014-05-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,432800.0
2014-05-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,605300.0
2014-06-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1300600.0
2014-06-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,991200.0
2014-06-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,759800.0
2014-06-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,877300.0
2014-06-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,957600.0
2014-06-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1321600.0
2014-06-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,413800.0
2014-06-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,430400.0
2014-06-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,618200.0
2014-07-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1302800.0
2014-07-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,992600.0
2014-07-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,753800.0
2014-07-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,893800.0
2014-07-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,967200.0
2014-07-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1328300.0
2014-07-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,412200.0
2014-07-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,433600.0
2014-07-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,629000.0
2014-08-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1308900.0
2014-08-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,995400.0
2014-08-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,747700.0
2014-08-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,905600.0
2014-08-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,993800.0
2014-08-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1341000.0
2014-08-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,410000.0
2014-08-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,436100.0
2014-08-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,622500.0
2014-09-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1314500.0
2014-09-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,992300.0
2014-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,742100.0
2014-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,915900.0
2014-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1031900.0
2014-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1352100.0
2014-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,411400.0
2014-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,427200.0
2014-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,609800.0
2014-10-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1323700.0
2014-10-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,992900.0
2014-10-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,738900.0
2014-10-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,926500.0
2014-10-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1064100.0
2014-10-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1358100.0
2014-10-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,414700.0
2014-10-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,408300.0
2014-10-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,597700.0
2014-11-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1332100.0
2014-11-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1013500.0
2014-11-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,736900.0
2014-11-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,950700.0
2014-11-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1099600.0
2014-11-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1366000.0
2014-11-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,417800.0
2014-11-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,389900.0
2014-11-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,587300.0
2014-12-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1342200.0
2014-12-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1031300.0
2014-12-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,737500.0
2014-12-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,991400.0
2014-12-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1142300.0
2014-12-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1373800.0
2014-12-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,420300.0
2014-12-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,380800.0
2014-12-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,580300.0
2015-01-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1350500.0
2015-01-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1025700.0
2015-01-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,742500.0
2015-01-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1027800.0
2015-01-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1169700.0
2015-01-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1381900.0
2015-01-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,421700.0
2015-01-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,380000.0
2015-01-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,571400.0
2015-02-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1351500.0
2015-02-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1019200.0
2015-02-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,747700.0
2015-02-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1048100.0
2015-02-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1187400.0
2015-02-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1385400.0
2015-02-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,423100.0
2015-02-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,382200.0
2015-02-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,558300.0
2015-03-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1352400.0
2015-03-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1041600.0
2015-03-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,753800.0
2015-03-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1059800.0
2015-03-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1217600.0
2015-03-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1381300.0
2015-03-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,424800.0
2015-03-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,387900.0
2015-03-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,547800.0
2015-04-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1364100.0
2015-04-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1076800.0
2015-04-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,767500.0
2015-04-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1071200.0
2015-04-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1244300.0
2015-04-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1375500.0
2015-04-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,424800.0
2015-04-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,395000.0
2015-04-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,541800.0
2015-05-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1380100.0
2015-05-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1116600.0
2015-05-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,784100.0
2015-05-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1071000.0
2015-05-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1273000.0
2015-05-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1378800.0
2015-05-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,421900.0
2015-05-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,402800.0
2015-05-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,539900.0
2015-06-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1399300.0
2015-06-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1157200.0
2015-06-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,799000.0
2015-06-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1068400.0
2015-06-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1325100.0
2015-06-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1387200.0
2015-06-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,418100.0
2015-06-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,407400.0
2015-06-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,537000.0
2015-07-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1422200.0
2015-07-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1199700.0
2015-07-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,814800.0
2015-07-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1069600.0
2015-07-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1386200.0
2015-07-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1395400.0
2015-07-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,417200.0
2015-07-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,407600.0
2015-07-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,534000.0
2015-08-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1446500.0
2015-08-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1220200.0
2015-08-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,834600.0
2015-08-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1087300.0
2015-08-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1431600.0
2015-08-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1399300.0
2015-08-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,417900.0
2015-08-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,410100.0
2015-08-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,534600.0
2015-09-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1471600.0
2015-09-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1221400.0
2015-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,853700.0
2015-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1128100.0
2015-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1454500.0
2015-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1400700.0
2015-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,416600.0
2015-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,417200.0
2015-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,539200.0
2015-10-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1487500.0
2015-10-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1223700.0
2015-10-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,871100.0
2015-10-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1175200.0
2015-10-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1461500.0
2015-10-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1397300.0
2015-10-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,416200.0
2015-10-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,423600.0
2015-10-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,541300.0
2015-11-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1495800.0
2015-11-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1235100.0
2015-11-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,890800.0
2015-11-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1197900.0
2015-11-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1463900.0
2015-11-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1389200.0
2015-11-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,418000.0
2015-11-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,433600.0
2015-11-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,541800.0
2015-12-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1505500.0
2015-12-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1259300.0
2015-12-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,913900.0
2015-12-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1206300.0
2015-12-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1475600.0
2015-12-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1379900.0
2015-12-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,420000.0
2015-12-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,444000.0
2015-12-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,551600.0
2016-01-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1518200.0
2016-01-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1287100.0
2016-01-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,939700.0
2016-01-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1216700.0
2016-01-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1485100.0
2016-01-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1372900.0
2016-01-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,423000.0
2016-01-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,450300.0
2016-01-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,568900.0
